CName,ContextKey,MemberCode,IsRowKey,DefaultValue
A10.13_040_106,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.MarketIdentification[4],MarketCodeType,0,
A10.13_040_107,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.MarketIdentification[4],MarketCode,0,
A10.13_040_108,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[4],AggregatedValueAmount,0,
A10.13_040_109,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[4],AggregatedValueRate,0,
A10.13_040_110,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[4],EntityName,0,
A10.13_040_111,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[4],EntityIdentificationLEI,0,
A10.13_040_112,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[4],EntityIdentificationBIC,0,
A10.13_050_103_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[5],Ranking,1,5
A10.13_050_104,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[5],AssetType,0,
A10.13_050_105,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[5],PositionType,0,
A10.13_050_106,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.MarketIdentification[5],MarketCodeType,0,
A10.13_050_107,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.MarketIdentification[5],MarketCode,0,
A10.13_050_108,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[5],AggregatedValueAmount,0,
A10.13_050_109,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration[5],AggregatedValueRate,0,
A10.13_050_110,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[5],EntityName,0,
A10.13_050_111,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[5],EntityIdentificationLEI,0,
A10.13_050_112,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.PortfolioConcentrations.PortfolioConcentration.CounterpartyIdentification[5],EntityIdentificationBIC,0,
A10.14_113_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration,TypicalPositionSize,0,
A10.15_010_114_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[1],Ranking,1,1
A10.15_010_115,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[1],MarketCodeType,0,
A10.15_010_116,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[1],MarketCode,0,
A10.15_010_117,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[1],AggregatedValueAmount,0,
A10.15_020_114_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[2],Ranking,1,2
A10.15_020_115,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[2],MarketCodeType,0,
A10.15_020_116,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[2],MarketCode,0,
A10.15_020_117,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[2],AggregatedValueAmount,0,
A10.15_030_114_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[3],Ranking,1,3
A10.15_030_115,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[3],MarketCodeType,0,
A10.15_030_116,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket.MarketIdentification[3],MarketCode,0,
A10.15_030_117,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.AIFPrincipalMarkets.AIFPrincipalMarket[3],AggregatedValueAmount,0,
A10.16_118_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.InvestorConcentration,MainBeneficialOwnersRate,0,
A10.16_119_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.InvestorConcentration,ProfessionalInvestorConcentrationRate,0,
A10.16_120_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MostImportantConcentration.InvestorConcentration,RetailInvestorConcentrationRate,0,
A12.01_020_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_CODP],SubAssetType,1,SEC_CSH_CODP
A12.01_020_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_CODP],LongValue,0,
A12.01_020_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_CODP],ShortValue,0,
A12.01_025_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_COMP],SubAssetType,1,SEC_CSH_COMP
A12.01_025_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_COMP],LongValue,0,
A12.01_025_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_COMP],ShortValue,0,
A12.01_030_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHD],SubAssetType,1,SEC_CSH_OTHD
A12.01_030_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHD],LongValue,0,
A12.01_030_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHD],ShortValue,0,
A12.01_035_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHC],SubAssetType,1,SEC_CSH_OTHC
A12.01_035_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHC],LongValue,0,
A12.01_035_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CSH_OTHC],ShortValue,0,
A12.01_045_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_IFIN],SubAssetType,1,SEC_LEQ_IFIN
A12.01_045_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_IFIN],LongValue,0,
A12.01_045_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_IFIN],ShortValue,0,
A12.01_050_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_OTHR],SubAssetType,1,SEC_LEQ_OTHR
A12.01_050_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_OTHR],LongValue,0,
A12.01_050_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LEQ_OTHR],ShortValue,0,
A12.01_055_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_UEQ_UEQY],SubAssetType,1,SEC_UEQ_UEQY
A12.01_055_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_UEQ_UEQY],LongValue,0,
A12.01_055_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_UEQ_UEQY],ShortValue,0,
A12.01_065_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_INVG],SubAssetType,1,SEC_CPN_INVG
A12.01_065_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_INVG],LongValue,0,
A12.01_065_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_INVG],ShortValue,0,
A12.01_070_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_NIVG],SubAssetType,1,SEC_CPN_NIVG
A12.01_070_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_NIVG],LongValue,0,
A12.01_070_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPN_NIVG],ShortValue,0,
A12.01_080_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_INVG],SubAssetType,1,SEC_CPI_INVG
A12.01_080_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_INVG],LongValue,0,
A12.01_080_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_INVG],ShortValue,0,
A12.01_085_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_NIVG],SubAssetType,1,SEC_CPI_NIVG
A12.01_085_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_NIVG],LongValue,0,
A12.01_085_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CPI_NIVG],ShortValue,0,
A12.01_095_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBY],SubAssetType,1,SEC_SBD_EUBY
A12.01_095_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBY],LongValue,0,
A12.01_095_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBY],ShortValue,0,
A12.01_100_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBM],SubAssetType,1,SEC_SBD_EUBM
A12.01_100_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBM],LongValue,0,
A12.01_100_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUBM],ShortValue,0,
A12.01_105_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGY],SubAssetType,1,SEC_SBD_NOGY
A12.01_105_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGY],LongValue,0,
A12.01_105_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGY],ShortValue,0,
A12.01_110_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGM],SubAssetType,1,SEC_SBD_NOGM
A12.01_110_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGM],LongValue,0,
A12.01_110_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_NOGM],ShortValue,0,
A12.01_115_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGY],SubAssetType,1,SEC_SBD_EUGY
A12.01_115_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGY],LongValue,0,
A12.01_115_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGY],ShortValue,0,
A12.01_120_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGM],SubAssetType,1,SEC_SBD_EUGM
A12.01_120_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGM],LongValue,0,
A12.01_120_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SBD_EUGM],ShortValue,0,
A12.01_130_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_MBN_MNPL],SubAssetType,1,SEC_MBN_MNPL
A12.01_130_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_MBN_MNPL],LongValue,0,
A12.01_130_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_MBN_MNPL],ShortValue,0,
A12.01_140_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_INVG],SubAssetType,1,SEC_CBN_INVG
A12.01_140_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_INVG],LongValue,0,
A12.01_140_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_INVG],ShortValue,0,
A12.01_145_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_NIVG],SubAssetType,1,SEC_CBN_NIVG
A12.01_145_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_NIVG],LongValue,0,
A12.01_145_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBN_NIVG],ShortValue,0,
A12.01_155_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_INVG],SubAssetType,1,SEC_CBI_INVG
A12.01_155_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_INVG],LongValue,0,
A12.01_155_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_INVG],ShortValue,0,
A12.01_160_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_NIVG],SubAssetType,1,SEC_CBI_NIVG
A12.01_160_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_NIVG],LongValue,0,
A12.01_160_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_CBI_NIVG],ShortValue,0,
A12.01_170_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_LEVL],SubAssetType,1,SEC_LON_LEVL
A12.01_170_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_LEVL],LongValue,0,
A12.01_170_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_LEVL],ShortValue,0,
A12.01_175_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_OTHL],SubAssetType,1,SEC_LON_OTHL
A12.01_175_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_OTHL],LongValue,0,
A12.01_175_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_LON_OTHL],ShortValue,0,
A12.01_185_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_SABS],SubAssetType,1,SEC_SSP_SABS
A12.01_185_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_SABS],LongValue,0,
A12.01_185_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_SABS],ShortValue,0,
A12.01_190_121_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_RMBS],SubAssetType,1,SEC_SSP_RMBS
A12.01_190_123,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_RMBS],LongValue,0,
A12.01_190_124,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.IndividualExposure.AssetTypeExposures.AssetTypeExposure[SEC_SSP_RMBS],ShortValue,0,
